Date,Close
2023-12-30,112.66140634972953
2023-12-31,113.45187514491661
2024-01-01,113.29019254036412
2024-01-02,113.51473801441038
2024-01-03,112.9458781105829
2024-01-04,113.66390376313414
2024-01-05,113.76198134443597
2024-01-06,114.54661179931439
2024-01-07,115.50960723077729
2024-01-08,115.54458803851254
2024-01-09,116.52269259987756
2024-01-10,117.07021307280604
2024-01-11,117.23835098499107
2024-01-12,117.36094683512883
2024-01-13,117.38170479529687
2024-01-14,118.01075141875775
2024-01-15,118.54778818647782
2024-01-16,119.36512328781585
2024-01-17,119.57884804200899
2024-01-18,119.14926081698931
2024-01-19,119.3705713965341
2024-01-20,119.54125237507269
2024-01-21,119.91888626901292
2024-01-22,119.64944696256339
2024-01-23,119.70454731360951
2024-01-24,119.64325383199781
2024-01-25,120.2568056405628
2024-01-26,120.11905929059529
2024-01-27,120.19529219385022
2024-01-28,120.55657503797326
