Date,Close
2024-01-30,107.42442183730071
2024-01-31,106.52137328532466
2024-02-01,105.85957793495689
2024-02-02,104.93084794638737
2024-02-03,104.018886637497
2024-02-04,103.97687560995384
2024-02-05,102.71170417515005
2024-02-06,101.58775156860533
2024-02-07,100.64866230755887
2024-02-08,100.65570500215131
2024-02-09,101.81977653894585
2024-02-10,103.6105223660201
2024-02-11,105.57507297705423
2024-02-12,107.04482144851191
2024-02-13,109.05260749099081
2024-02-14,110.24806239315885
2024-02-15,109.48105410471027
2024-02-16,110.23494670386494
2024-02-17,109.67165541217592
2024-02-18,108.04241700193008
2024-02-19,108.24952513362045
2024-02-20,108.33944108501125
2024-02-21,108.64556298561426
2024-02-22,109.38382362983445
2024-02-23,109.01717734434793
2024-02-24,107.55484369754991
2024-02-25,107.2958014504141
2024-02-26,106.29674879258742
2024-02-27,107.17212739190776
2024-02-28,107.06606923634452
