Date,Close
2023-01-02,101.04342830602246
2023-01-03,100.81453604012202
2023-01-04,102.17087169748463
2023-01-05,105.33414289434342
2023-01-06,104.89352306514456
2023-01-09,104.45478082079411
2023-01-10,107.80613478146878
2023-01-11,109.5147212858003
2023-01-12,108.54119151591344
2023-01-13,109.77326438366633
2023-01-16,108.81073355759474
2023-01-17,107.85161100186198
2023-01-18,108.42745722316423
2023-01-19,104.33262871410464
2023-01-20,100.78549079282328
2023-01-23,99.70247504619499
2023-01-24,97.73269089369504
2023-01-25,98.39580198755591
2023-01-26,96.65808474585133
2023-01-27,93.97620237121333
2023-01-30,96.77791257866477
2023-01-31,96.38929835353768
2023-02-01,96.56767292809332
2023-02-02,93.86426442753427
2023-02-03,92.88923487965577
2023-02-06,93.14174978687599
2023-02-07,91.04420954587805
2023-02-08,91.77383423281566
2023-02-09,90.71726283868358
2023-02-10,90.23338829873498
2023-02-13,89.1926244652201
2023-02-14,92.54141182777322
2023-02-15,92.56270148902699
2023-02-16,90.65089122019897
2023-02-17,92.18750525282496
2023-02-20,89.98266839755973
2023-02-21,90.40354180395123
2023-02-22,86.90552117553081
2023-02-23,84.64043992016683
2023-02-24,85.01600857227074
2023-02-27,86.31414619846137
2023-02-28,86.65313340908881
2023-03-01,86.49603425494695
2023-03-02,86.01839676071478
2023-03-03,83.51780413535779
2023-03-06,82.35716688533185
2023-03-07,81.63960738609872
2023-03-08,83.4064880599444
2023-03-09,84.02139119929576
2023-03-10,81.10074016301942
2023-03-13,81.66695952895867
2023-03-14,81.07882302852157
2023-03-15,80.02168165869745
2023-03-16,81.04063980480272
2023-03-17,82.75221734353549
2023-03-20,84.33490334870362
2023-03-21,82.96156422618758
2023-03-22,82.4899901607264
2023-03-23,83.07775349974852
2023-03-24,84.74021432847744
2023-03-27,83.97047788332779
2023-03-28,83.70066566239365
2023-03-29,81.89049651982701
2023-03-30,79.97228268036149
2023-03-31,81.31185971677371
2023-04-03,83.55808362554058
2023-04-04,83.47952211213544
2023-04-05,85.19675080798815
2023-04-06,85.85555346957564
2023-04-07,84.79073897459483
2023-04-10,85.44599435314673
2023-04-11,88.11709862578698
2023-04-12,88.09801944266742
2023-04-13,90.89890859660373
2023-04-14,86.18171863564096
2023-04-17,87.64146890251865
2023-04-18,87.83786829545095
2023-04-19,87.35650386420683
2023-04-20,87.56050012873906
2023-04-21,84.12362981474764
2023-04-24,83.79609969819202
2023-04-25,84.43649056095866
2023-04-26,86.97447253741743
2023-04-27,86.11643419636208
2023-04-28,84.76700069042565
2023-05-01,83.95873539757173
2023-05-02,85.53783484892102
2023-05-03,86.14301692883487
2023-05-04,85.27338559327275
2023-05-05,86.19138332079628
2023-05-08,86.4018239778107
2023-05-09,88.11887876917982
2023-05-10,86.92565557918628
2023-05-11,86.39947346894598
2023-05-12,85.76511444621048
2023-05-15,83.29762646302777
2023-05-16,83.83259760080036
2023-05-17,84.31221273128523
2023-05-18,84.36299137453548
2023-05-19,84.00936342403267
2023-05-22,81.67328020477157
2023-05-23,81.02700717861312
2023-05-24,80.51213805038584
2023-05-25,79.26053295432588
2023-05-26,79.04449139151174
2023-05-29,79.72277352667169
